id_pdv,mes,receita_bruta,receita_liquida,devolucoes,cmv,impostos,comissoes,aluguel,folha,energia,tecnologia,meta_receita,meta_margem,orcamento_mensal,cidade,regiao,canal,metragem_m2,data_abertura,lucro_bruto,despesas_variaveis,despesas_fixas,depreciacao_amortizacao,resultado_financeiro,ebitda,lucro_operacional,ir_csll,lucro_liquido,margem_bruta,margem_operacional,margem_ebitda,margem_liquida,receita_liquida_mes_anterior,var_receita_vs_mes_anterior,flag_margem_abaixo_10,flag_queda_receita_20,flag_ebitda_negativo,score_alerta,driver_principal,prioridade_risco,qtd_recomendacoes,recomendacoes
PDV041,2024-10-01,527833.86,508548.94,19284.92,275765.52,65080.76,31791.73,30159.48,57487.32,6107.31,3173.74,544422.3,0.1608,94713.12,Manaus,Norte,Shopping,48,2023-05-19,232783.42,96872.49,96927.85,2907.8355,-7628.2341,38983.07999999999,36075.24449999999,6827.282495999996,21619.72790399999,0.4577404487363595,0.0709376063196592,0.0766555132333969,0.0425125808029409,528873.2,-0.0384293626525222,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2024-11-01,541094.39,521938.13,19156.26,294094.11,68045.48,28522.65,30203.4,59770.06,5586.72,3316.19,584442.54,0.1298,99809.47,Manaus,Norte,Shopping,48,2023-05-19,227844.02,96568.13,98876.37,2966.2911,-7829.07195,32399.52000000002,29433.22890000002,5184.9976680000045,16419.159282000015,0.4365345371490678,0.0563921798547272,0.0620754034582605,0.0314580566895927,508548.94,0.0263282231991281,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2024-12-01,670148.01,649982.41,20165.6,360955.1,86839.2,38229.52,30609.79,57614.76,6455.89,3398.67,692178.07,0.1693,94977.91,Manaus,Norte,Shopping,48,2023-05-19,289027.31000000006,125068.72,98079.11,2942.3733,-9749.73615,65879.48000000005,62937.106700000055,12764.968932000013,40422.40161800004,0.4446694334389757,0.0968289383400391,0.1013557889974284,0.0621899931384297,521938.13,0.24532463263414,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-01-01,448801.53,426653.65,22147.87,232649.21,54354.67,23182.13,29471.54,58701.8,6880.73,3358.25,476485.59,0.1538,104053.56,Manaus,Norte,Shopping,48,2023-05-19,194004.44000000003,77536.8,98412.32,2952.3695999999995,-6399.80475,18055.32000000004,15102.950400000036,2088.7549560000084,6614.390694000027,0.4547117785116804,0.0353986199344598,0.0423184472932553,0.0155029511501894,649982.41,-0.3435920058205882,True,True,False,2,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-02-01,508120.31,481692.49,26427.83,263739.42,59114.09,30142.84,30550.65,59627.43,6806.32,3261.76,546666.8,0.1637,104606.4,Manaus,Norte,Shopping,48,2023-05-19,217953.07,89256.93,100246.16,3007.3848,-7225.38735,28449.980000000025,25442.595200000025,4372.129884000005,13845.07796600002,0.452473464969321,0.0528191651898081,0.0590625359344922,0.0287425655442542,426653.65,0.1290012167949341,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-03-01,543020.39,518951.48,24068.92,286158.26,64085.69,33368.14,31810.58,59897.92,7019.7,3323.26,570668.22,0.1545,99282.23,Manaus,Norte,Shopping,48,2023-05-19,232793.22,97453.83,102051.46,3061.5437999999995,-7784.272199999999,33287.929999999964,30226.386199999964,5386.107359999992,17056.006639999974,0.4485837866769355,0.0582451103135884,0.0641445901647683,0.0328662838383271,481692.49,0.0773501575662929,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-04-01,523280.31,504198.38,19081.93,275404.2,60578.76,34101.14,30393.78,58886.62,6380.59,3430.44,568115.34,0.1562,102769.82,Manaus,Norte,Shopping,48,2023-05-19,228794.18,94679.9,99091.43,2972.7429,-7562.9757,35022.850000000006,32050.107100000005,5876.911536000001,18610.21986400001,0.4537780942493309,0.0635664618755816,0.0694624405576233,0.036910511025442,518951.48,-0.0284286692852286,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-05-01,624634.37,605754.62,18879.75,318877.0,79825.55,37884.44,29921.62,60058.94,5891.67,3406.51,670826.16,0.1648,96923.73,Manaus,Norte,Shopping,48,2023-05-19,286877.62,117709.99,99278.74,2978.3622,-9086.3193,69888.89000000001,66910.52780000001,13877.810040000002,43946.39846,0.473587176272795,0.110458138643664,0.1153749186427996,0.0725481853691846,504198.38,0.2014211945702799,False,False,False,0,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-06-01,552100.62,534453.55,17647.07,301634.34,67712.18,38768.78,32492.73,58673.74,5272.72,3449.55,608242.72,0.1404,105503.94,Manaus,Norte,Shopping,48,2023-05-19,232819.21,106480.96,99888.74,2996.6622,-8016.803250000001,26449.510000000024,23452.847800000025,3704.6506920000056,11731.393858000018,0.4356210375999935,0.0438819197664605,0.0494888844877165,0.02195025902251,605754.62,-0.1177061926494261,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-07-01,610627.79,587728.65,22899.13,333047.21,77194.03,35714.73,30877.19,60526.88,6181.21,3454.71,666831.96,0.1463,106666.48,Manaus,Norte,Shopping,48,2023-05-19,254681.44,112908.76,101039.99,3031.1997,-8815.92975,40732.68999999999,37701.49029999999,6932.534531999998,21953.026017999997,0.4333316744045062,0.0641477836753406,0.0693052652784579,0.0373523155932588,534453.55,0.0996814409783599,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-08-01,535343.67,519405.68,15937.99,282452.19,68743.81,37264.67,30197.52,59145.67,5913.46,3449.37,591007.97,0.125,103919.26,Manaus,Norte,Shopping,48,2023-05-19,236953.49,106008.48,98706.02,2961.1806,-7791.085199999999,32238.98999999999,29277.80939999999,5156.813807999997,16329.910391999992,0.4562011913308302,0.0563679037934278,0.0620689977822344,0.0314396068830051,587728.65,-0.1162491738321758,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-09-01,570221.59,552550.81,17670.78,300323.33,74671.51,30886.37,30673.57,61733.54,6032.09,3449.21,596088.8,0.154,102200.5,Manaus,Norte,Shopping,48,2023-05-19,252227.48000000004,105557.88,101888.41,3056.6523,-8288.26215,44781.19000000003,41724.53770000003,8024.706132000007,25411.56941800002,0.4564783463080979,0.07551258082492,0.0810444744438978,0.0459895614269392,519405.68,0.0638135686155763,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-10-01,654284.57,624910.35,29374.23,330972.69,85117.24,37761.11,30815.68,59999.18,6228.8,3448.72,714410.19,0.1395,99099.93,Manaus,Norte,Shopping,48,2023-05-19,293937.66,122878.35,100492.38,3014.7714,-9373.65525,70566.92999999996,67552.15859999997,13962.840803999992,44215.66254599998,0.4703677255465524,0.108098959474747,0.112923285716103,0.0707552092008077,552550.81,0.1309554500517336,False,False,False,0,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-11-01,624479.22,599810.07,24669.15,327602.21,72051.96,41304.19,31106.2,62483.15,5703.79,3407.7,671865.67,0.1144,106890.19,Manaus,Norte,Shopping,48,2023-05-19,272207.8599999999,113356.15,102700.84,3081.0252,-8997.151049999999,56150.86999999991,53069.84479999991,10577.446499999978,33495.247249999935,0.4538234244716831,0.088477748964768,0.0936144169770272,0.0558430892132236,624910.35,-0.0401662094410822,True,False,False,1,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV041,2025-12-01,813627.43,789309.72,24317.71,410429.15,93177.61,46708.78,31059.93,60215.48,6332.93,3422.0,894957.19,0.1654,101352.14,Manaus,Norte,Shopping,48,2023-05-19,378880.57,139886.39,101030.34,3030.9102,-11839.645799999998,137963.83999999994,134932.92979999993,29542.38815999998,93550.89583999995,0.4800150820390251,0.1709505487909105,0.1747904992225357,0.118522417081092,599810.07,0.3159327585147078,False,False,False,0,ticket_baixo,media,2,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem.
PDV042,2024-07-01,850037.57,824713.49,25324.07,381134.32,92038.37,21714.41,47349.33,70990.08,8503.76,4018.35,886750.83,0.1838,138581.49,Curitiba,Sul,Shopping,81,2020-06-12,443579.17,113752.78,130861.52,3925.8456,-12370.70235,198964.87,195039.0244,43840.397292,138827.924758,0.5378585113237325,0.2364930691263459,0.24125332301767,0.1683347325360229,,,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2024-08-01,733655.46,708775.82,24879.64,347617.47,74384.88,28156.61,48537.8,72904.79,7746.44,3916.75,813010.42,0.2109,132057.25,Curitiba,Sul,Shopping,81,2020-06-12,361158.35,102541.49,133105.78,3993.1734,-10631.6373,125511.08,121517.9066,26612.704632,84273.56466799999,0.5095523010364547,0.1714475905794867,0.1770814924245017,0.1189001688404099,824713.49,-0.1405793301622846,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2024-09-01,648292.8,631803.5,16489.3,287557.87,65512.8,20982.88,51147.94,72459.67,8252.98,3914.24,703935.41,0.2207,136535.21,Curitiba,Sul,Shopping,81,2020-06-12,344245.63,86495.68000000001,135774.83,4073.2449,-9477.0525,121975.12000000002,117901.87510000002,26021.957424000004,82402.865176,0.5448618597396184,0.1866116207016897,0.1930586329452116,0.1304248317332841,708775.82,-0.1085989643382585,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2024-10-01,826733.68,814816.03,11917.65,367498.37,84883.0,16296.32,51877.7,73363.82,7744.25,3813.88,858321.1,0.1757,142211.5,Curitiba,Sul,Shopping,81,2020-06-12,447317.66,101179.32,136799.65000000002,4103.989500000001,-12222.24045,209338.69,205234.7005,46322.990412,146689.469638,0.5489799458167263,0.2518785749710889,0.256915281845891,0.1800277169780275,631803.5,0.2896668505318505,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2024-11-01,834944.44,807757.14,27187.3,399579.01,90794.12,28949.14,51042.6,71520.93,7385.82,3857.63,914378.89,0.2279,137792.73,Curitiba,Sul,Shopping,81,2020-06-12,408178.13,119743.26,133806.98,4014.2094,-12116.3571,154627.88999999998,150613.6806,33239.35764,105257.96586,0.5053228375053422,0.1864591139361516,0.1914286885783516,0.1303089265914752,814816.03,-0.0086631702618811,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2024-12-01,990388.28,949467.93,40920.36,428121.63,93433.82,28762.59,50851.13,72444.11,8917.6,3975.99,1068023.01,0.2303,142278.01,Curitiba,Sul,Shopping,81,2020-06-12,521346.3000000001,122196.41,136188.83,4085.6648999999993,-14242.01895,262961.06000000006,258875.39510000005,58712.01027600001,185921.36587400004,0.5490931115493285,0.2726531217331374,0.2769562316865194,0.1958163725171844,807757.14,0.1754373721784743,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-01-01,699455.5,681502.35,17953.15,319693.49,76112.1,25612.67,51314.27,75096.63,9375.29,3889.67,766904.74,0.1948,141037.84,Curitiba,Sul,Shopping,81,2020-06-12,361808.86,101724.77,139675.86000000002,4190.2758,-10222.53525,120408.22999999997,116217.95419999996,25438.900547999987,80556.51840199996,0.5308989176633067,0.1705319933232804,0.1766805793112818,0.1182043149256931,949467.93,-0.2822270995503766,False,True,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-02-01,768483.17,745491.06,22992.11,354332.35,77963.58,28249.04,50795.67,74988.88,9342.96,3902.69,801956.01,0.2389,147351.47,Curitiba,Sul,Shopping,81,2020-06-12,391158.7100000001,106212.62,139030.2,4170.906,-11182.3659,145915.89000000007,141744.98400000008,31335.028344000017,99227.58975600006,0.5246993974682943,0.1901363968066901,0.195731240559746,0.1331036615730845,681502.35,0.0938936013940379,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-03-01,799066.54,775248.1,23818.45,373160.29,81733.03,23504.67,49048.45,76099.03,9293.8,4037.7,846133.12,0.1912,142929.69,Curitiba,Sul,Shopping,81,2020-06-12,402087.81,105237.7,138478.98,4154.3694000000005,-11628.7215,158371.12999999998,154216.76059999998,34221.129384,108366.909716,0.5186569434997648,0.1989256866285773,0.2042844477787175,0.1397835218377187,745491.06,0.0399160252840589,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-04-01,789986.68,769358.87,20627.81,373600.42,79350.71,25819.37,50170.35,76904.88,7472.97,3998.23,823764.13,0.185,136678.86,Curitiba,Sul,Shopping,81,2020-06-12,395758.45,105170.08,138546.43000000002,4156.392900000001,-11540.38305,152041.93999999997,147885.54709999997,32722.83937199999,103622.32467799998,0.514400321400077,0.1922192007742758,0.1976216118753527,0.1346865925884496,775248.1,-0.0075965745675481,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-05-01,899750.44,873582.49,26167.95,430831.84,99366.44,36295.72,49822.21,74472.01,8245.75,3903.46,942191.65,0.2259,139659.73,Curitiba,Sul,Shopping,81,2020-06-12,442750.65,135662.16,136443.43,4093.3029,-13103.73735,170645.06,166551.7571,36827.52473999999,116620.49500999998,0.5068217999653358,0.1906537264729287,0.1953393777386723,0.1334968321194258,769358.87,0.1354681463541194,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-06-01,857770.18,826921.6,30848.58,396153.63,94458.95,31776.32,49285.3,74594.9,8321.27,3934.3,906510.95,0.2308,137177.85,Curitiba,Sul,Shopping,81,2020-06-12,430767.97,126235.27,136135.77,4084.0731,-12403.824,168396.92999999996,164312.85689999996,36458.16789599999,115450.86500399996,0.52092963831154,0.1987042748671699,0.2036431627859279,0.1396152488990491,873582.49,-0.0534132615226754,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-07-01,956060.08,916486.61,39573.47,407767.54,98010.63,42011.05,49628.58,73770.73,7992.8,3933.02,1056464.05,0.2253,136990.65,Curitiba,Sul,Shopping,81,2020-06-12,508719.07,140021.68,135325.12999999998,4059.7538999999992,-13747.29915,233372.26000000004,229312.50610000003,51735.649668000005,163829.55728200002,0.5550752890977861,0.2502082448318585,0.254637937372593,0.1787582660722124,826921.6,0.1083113683328624,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-08-01,900313.75,882673.18,17640.56,434486.93,97548.15,25196.07,49235.39,72655.58,8321.1,4019.26,969421.21,0.1833,132796.69,Curitiba,Sul,Shopping,81,2020-06-12,448186.25000000006,122744.22,134231.33000000002,4026.9399,-13240.0977,191210.7,187183.7601,41746.478976,132197.183424,0.5077601315585458,0.2120646286091982,0.2166268380330758,0.1497691177429906,916486.61,-0.0368946252253482,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-09-01,902381.48,876133.17,26248.31,397359.87,89991.19,37585.47,50091.41,75722.37,7402.05,3962.07,948583.51,0.1884,144822.3,Curitiba,Sul,Shopping,81,2020-06-12,478773.3000000001,127576.66,137177.9,4115.337,-13141.99755,214018.74,209903.403,47222.737308,149538.668142,0.5464617895930136,0.2395793358674001,0.2442764950903525,0.1706802952592241,882673.18,-0.0074093222136872,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-10-01,1026953.68,1004541.94,22411.74,473324.32,107468.6,25578.75,50546.23,76662.56,8353.99,4003.99,1061220.94,0.185,143536.46,Curitiba,Sul,Shopping,81,2020-06-12,531217.6199999999,133047.35,139566.77,4187.0031,-15068.129099999998,258603.4999999999,254416.4968999999,57443.608271999976,181904.75952799997,0.5288157704993381,0.2532661771194938,0.2574342490867031,0.1810822946108153,876133.17,0.1465630732825695,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-11-01,1079104.07,1037961.91,41142.15,505431.35,104912.16,29781.13,50832.67,74848.68,7622.38,4066.1,1129989.65,0.2325,141582.22,Curitiba,Sul,Shopping,81,2020-06-12,532530.56,134693.29,137369.83,4121.094899999999,-15569.42865,260467.44000000003,256346.34510000004,57786.45994800001,182990.45650200004,0.5130540483898874,0.2469708595568791,0.2509412315525143,0.1762978532632281,1004541.94,0.033268864812155,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV042,2025-12-01,1176265.82,1145248.86,31016.95,553650.76,125683.33,49791.68,49920.29,75293.76,9318.23,4027.98,1276139.5,0.214,139848.88,Curitiba,Sul,Shopping,81,2020-06-12,591598.1000000001,175475.01,138560.26,4156.8078000000005,-17178.732900000003,277562.8300000001,273406.02220000006,61494.549432000014,194732.73986800003,0.5165672900124083,0.2387306652285163,0.2423602761761317,0.1700353055736724,1037961.91,0.103363089691798,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV043,2024-07-01,1140643.18,1077751.19,62891.99,732861.89,139880.88,46329.58,122099.82,115914.63,8319.56,5658.76,1252419.11,0.0826,243435.29,Sao Paulo,Sudeste,Franquia,123,2021-12-10,344889.3,186210.46,251992.77,7559.783100000001,-16166.267849999998,-93313.93000000012,-100873.71310000012,0.0,-117039.98095000011,0.3200082757505468,-0.0935964757320287,-0.0865820709509029,-0.1085964757320287,,,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2024-08-01,1101930.27,1048106.37,53823.9,719641.45,138552.9,62999.01,116733.16,115410.42,8958.52,5856.94,1149257.3,0.0787,247032.8,Sao Paulo,Sudeste,Franquia,123,2021-12-10,328464.92000000004,201551.91,246959.04,7408.7712,-15721.59555,-120046.02999999996,-127454.80119999996,0.0,-143176.39675,0.3133889168138535,-0.1216048340589705,-0.1145361133526933,-0.1366048340589705,1077751.19,-0.0275061816447634,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2024-09-01,902827.0,858846.9,43980.1,566734.47,110907.99,49079.62,123735.55,116641.46,9563.67,5771.02,977019.3,0.1159,270141.66,Sao Paulo,Sudeste,Franquia,123,2021-12-10,292112.43000000005,159987.61000000002,255711.7,7671.351,-12882.7035,-123586.87999999998,-131258.23099999997,0.0,-144140.93449999997,0.3401216561415079,-0.1528307676257549,-0.14389861569041,-0.1678307676257549,1048106.37,-0.1805727695367408,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2024-10-01,1081817.49,1041386.71,40430.77,693400.53,131179.17,50160.51,125368.87,118379.72,8656.81,5673.99,1162548.38,0.1152,270879.56,Sao Paulo,Sudeste,Franquia,123,2021-12-10,347986.17999999993,181339.68,258079.39,7742.381699999999,-15620.80065,-91432.89000000009,-99175.27170000008,0.0,-114796.07235000007,0.3341565401770874,-0.095233855730692,-0.0877991711647636,-0.110233855730692,858846.9,0.2125405703857112,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2024-11-01,1112240.66,1061550.44,50690.21,721797.63,138282.13,51719.4,126121.19,115876.2,9179.91,5680.04,1228290.86,0.0885,258260.23,Sao Paulo,Sudeste,Franquia,123,2021-12-10,339752.80999999994,190001.53,256857.34000000003,7705.720200000001,-15923.2566,-107106.06000000008,-114811.78020000008,0.0,-130735.03680000007,0.3200533834266038,-0.1081548044010043,-0.1008958745285811,-0.1231548044010043,1041386.71,0.0193623846035062,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2024-12-01,1268975.24,1202903.78,66071.47,789483.33,162408.82,74520.11,120369.08,118685.48,10505.47,5769.62,1400746.08,0.1182,269313.4,Sao Paulo,Sudeste,Franquia,123,2021-12-10,413420.45000000007,236928.93,255329.65,7659.889499999999,-18043.5567,-78838.12999999992,-86498.01949999992,0.0,-104541.57619999992,0.3436853860414339,-0.0719076795153141,-0.0655398472519555,-0.0869076795153141,1061550.44,0.1331574409219782,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-01-01,873539.7,829846.6,43693.11,566320.53,105790.68,30187.52,118712.63,117836.31,10284.82,5791.24,965731.07,0.0962,252741.93,Sao Paulo,Sudeste,Franquia,123,2021-12-10,263526.06999999995,135978.19999999998,252625.0,7578.75,-12447.699,-125077.13000000003,-132655.88000000003,0.0,-145103.57900000003,0.3175599803626356,-0.1598559058987529,-0.1507231939011379,-0.1748559058987528,1202903.78,-0.3101305243217376,True,True,True,3,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-02-01,1017847.77,970764.2,47083.58,652720.57,121477.54,52363.77,123442.2,119685.96,10509.81,5672.97,1075892.52,0.0763,252854.75,Sao Paulo,Sudeste,Franquia,123,2021-12-10,318043.63,173841.31,259310.94,7779.3282,-14561.462999999998,-115108.62,-122887.9482,0.0,-137449.4112,0.3276219188964735,-0.1265888752387036,-0.1185752626641979,-0.1415888752387037,829846.6,0.1698116254257111,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-03-01,989733.27,957047.06,32686.21,606788.58,107177.39,48241.73,128383.04,121631.7,9957.64,5816.24,1086493.67,0.1097,264451.31,Sao Paulo,Sudeste,Franquia,123,2021-12-10,350258.4800000001,155419.12,265788.62,7973.6586,-14355.7059,-70949.2599999999,-78922.91859999989,0.0,-93278.62449999987,0.3659783250365975,-0.0824650342690566,-0.0741335123060718,-0.0974650342690566,970764.2,-0.014130249137741,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-04-01,1036782.14,991075.97,45706.17,669420.03,127534.78,51122.41,118315.45,113823.9,8491.88,5888.55,1121590.01,0.0803,258452.08,Sao Paulo,Sudeste,Franquia,123,2021-12-10,321655.93999999994,178657.19,246519.78,7395.593399999999,-14866.13955,-103521.03000000004,-110916.62340000004,0.0,-125782.76295000003,0.3245522540517251,-0.1119153594249692,-0.1044531732516933,-0.1269153594249692,957047.06,0.0355561512304316,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-05-01,1070784.71,1030702.61,40082.1,696468.53,141451.78,46015.54,122171.02,119011.78,9097.46,5869.36,1139811.71,0.1161,270624.56,Sao Paulo,Sudeste,Franquia,123,2021-12-10,334234.08,187467.32,256149.62,7684.488599999999,-15460.53915,-109382.86000000002,-117067.3486,0.0,-132527.88775000002,0.3242779020419866,-0.1135801418024933,-0.1061245590520043,-0.1285801418024934,991075.97,0.0399834535388845,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV043,2025-06-01,1143020.76,1088826.15,54194.61,730308.69,146509.4,61135.63,126806.73,117778.58,9137.22,5950.38,1225837.45,0.1118,272943.68,Sao Paulo,Sudeste,Franquia,123,2021-12-10,358517.46,207645.03,259672.91,7790.1873,-16332.392249999995,-108800.48000000004,-116590.66730000004,0.0,-132923.05955000003,0.3292697002179824,-0.1070792314273495,-0.0999245655516264,-0.1220792314273495,1030702.61,0.0563921536979517,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
