id_pdv,mes,receita_bruta,receita_liquida,devolucoes,cmv,impostos,comissoes,aluguel,folha,energia,tecnologia,meta_receita,meta_margem,orcamento_mensal,cidade,regiao,canal,metragem_m2,data_abertura,lucro_bruto,despesas_variaveis,despesas_fixas,depreciacao_amortizacao,resultado_financeiro,ebitda,lucro_operacional,ir_csll,lucro_liquido,margem_bruta,margem_operacional,margem_ebitda,margem_liquida,receita_liquida_mes_anterior,var_receita_vs_mes_anterior,flag_margem_abaixo_10,flag_queda_receita_20,flag_ebitda_negativo,score_alerta
PDV032,2025-06-01,782081.94,778171.53,3910.41,397233.51,86538.58,36186.22,56501.29,76967.79,8700.65,3385.17,814203.01,0.2184,151862.7,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,380938.02,122724.8,145554.9,4366.647,-11672.57295,112658.32000000004,108291.67300000004,23188.584012000007,73430.51603800003,0.4895296285126237,0.13916169999177436,0.14477311962312478,0.0943628919937485,839153.52,-0.07267083858505408,False,False,False,0
PDV032,2025-07-01,999609.08,990836.52,8772.56,475255.62,111817.33,47251.72,55871.78,75721.19,8677.55,3340.84,1104297.05,0.1756,148367.94,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,515580.9,159069.05,143611.36,4308.340799999999,-14862.5478,212900.49000000005,208592.14920000004,46495.10433600001,147234.49706400002,0.5203491086501333,0.2105212565237301,0.2148694418328465,0.14859615495803488,778171.53,0.2732880628516441,False,False,False,0
PDV032,2025-08-01,838667.99,827245.75,11422.24,435174.88,82706.32,35957.97,57514.13,78023.17,9401.49,3373.08,885394.55,0.1978,151177.36,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,392070.87,118664.29000000001,148311.86999999997,4449.356099999999,-12408.686249999999,125094.70999999999,120645.35389999999,25976.800235999995,82259.867414,0.4739472762477172,0.14583979899564306,0.1512183169269833,0.09943824723668873,990836.52,-0.1651036944015749,False,False,False,0
PDV032,2025-09-01,838999.11,821943.29,17055.82,413578.45,88713.98,33752.57,57377.02,83998.74,8810.76,3438.38,910357.62,0.1932,157828.78,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,408364.84,122466.54999999999,153624.90000000002,4608.747,-12329.14935,132273.39,127664.64300000001,27680.518476000005,87654.97517400002,0.4968284855759331,0.15532050027441674,0.16092763528734447,0.10664358020855674,827245.75,-0.006409776055059768,False,False,False,0
PDV032,2025-10-01,897260.56,873694.02,23566.54,447912.35,91070.9,30949.22,57686.37,77267.34,8000.87,3488.84,972080.89,0.1897,154795.62,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,425781.67000000004,122020.12,146443.41999999998,4393.302599999999,-13105.4103,157318.13000000006,152924.82740000007,33556.66010400002,106262.75699600007,0.4873349940062541,0.17503247578597375,0.18006089820781887,0.12162468159734006,821943.29,0.06296143618375427,False,False,False,0
PDV032,2025-11-01,1022454.59,1014361.98,8092.61,488390.31,111126.01,41186.25,56712.84,75641.16,8149.09,3500.2,1056117.25,0.2035,139155.68,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,525971.6699999999,152312.26,144003.29,4320.0987000000005,-15215.429699999999,229656.1199999999,225336.0212999999,50428.941983999975,159691.64961599992,0.5185246296396084,0.22214557105147012,0.22640450305521104,0.15743063399911728,873694.02,0.1610036886826809,False,False,False,0
PDV032,2025-12-01,1159160.93,1153365.12,5795.8,591364.22,130460.17,57555.22,55124.62,76327.41,9847.75,3366.88,1248146.28,0.177,148788.74,Rio de Janeiro,Sudeste,Rua,89,2021-06-21,562000.9000000001,188015.39,144666.66,4339.9998,-17300.4768,229318.85000000012,224978.85020000013,49842.80961600003,157835.5637840001,0.4872705878256489,0.19506299115409362,0.19882589305284357,0.13684787327711115,1014361.98,0.13703504541840195,False,False,False,0
PDV033,2024-07-01,395145.64,381604.26,13541.38,217441.91,41459.97,17374.69,70571.81,69421.73,7274.24,3654.45,435482.38,0.1439,150513.11,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,164162.35,58834.66,150922.22999999998,4527.666899999999,-5724.0639,-45594.53999999998,-50122.206899999976,0.0,-55846.27079999998,0.43019003509027914,-0.1313460360741255,-0.11948121333865606,-0.14634603607412552,,,True,False,True,2
PDV033,2024-08-01,410861.03,390821.98,20039.05,216077.3,38982.03,16854.79,70361.02,71277.08,7072.53,3654.18,444080.83,0.1504,157288.65,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,174744.68,55836.82,152364.81,4570.9443,-5862.329699999999,-33456.95000000001,-38027.894300000014,0.0,-43890.22400000002,0.44712091167441503,-0.09730234287232263,-0.08560662325082129,-0.11230234287232263,381604.26,0.02415518107685677,True,False,True,2
PDV033,2024-09-01,350384.08,336862.31,13521.77,195682.81,36361.46,13934.58,72014.86,73422.32,7263.75,3597.87,377229.97,0.1401,158892.37,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,141179.5,50296.04,156298.8,4688.963999999999,-5052.93465,-65415.34,-70104.30399999999,0.0,-75157.23864999998,0.41910150173820276,-0.2081096694967151,-0.1941901425540898,-0.2231096694967151,390821.98,-0.13806713225289935,True,False,True,2
PDV033,2024-10-01,401678.21,380063.89,21614.32,213511.06,39221.13,22956.96,70319.8,72993.56,6939.91,3620.14,429917.43,0.1219,156770.24,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,166552.83000000002,62178.09,153873.41,4616.2023,-5700.95835,-49498.669999999984,-54114.87229999998,0.0,-59815.83064999998,0.4382232418870417,-0.14238361950144746,-0.1302377608143725,-0.15738361950144744,336862.31,0.1282469980093648,True,False,True,2
PDV033,2024-11-01,417138.48,396117.76,21020.72,217101.33,39535.08,21070.13,69983.73,74947.8,7336.76,3694.46,439476.44,0.1162,162633.51,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,179016.43000000002,60605.21000000001,155962.75,4678.8825,-5941.7663999999995,-37551.529999999984,-42230.412499999984,0.0,-48172.178899999984,0.4519273006087887,-0.10661075257014475,-0.09479890525484135,-0.12161075257014475,380063.89,0.04223992445059688,True,False,True,2
PDV033,2024-12-01,466078.03,451464.12,14613.92,255485.12,49524.94,19812.11,70690.26,71639.56,9058.94,3782.19,509517.93,0.1264,163923.99,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,195979.0,69337.05,155170.95,4655.1285,-6771.9618,-28529.000000000015,-33184.12850000001,0.0,-39956.09030000001,0.4340965124758973,-0.0735033572546142,-0.0631921757148719,-0.0885033572546142,396117.76,0.13972198570445316,True,False,True,2
PDV033,2025-01-01,321500.45,307427.4,14073.04,169666.19,33213.29,16358.0,71684.57,72795.89,8334.29,3741.32,335573.71,0.1635,155112.49,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,137761.21000000002,49571.29,156556.07000000004,4696.682100000001,-4611.411,-68366.15000000002,-73062.83210000003,0.0,-77674.24310000002,0.44810973257425984,-0.2376588166832235,-0.22238144680662822,-0.2526588166832235,451464.12,-0.31904355987359523,True,True,True,3
PDV033,2025-02-01,334900.07,317509.19,17390.88,176420.29,33045.76,17218.95,70105.49,75568.98,8563.19,3683.23,350248.02,0.1155,166641.17,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,141088.9,50264.71000000001,157920.89,4737.6267,-4762.63785,-67096.70000000003,-71834.32670000002,0.0,-76596.96455000002,0.44436162619418984,-0.22624329928843956,-0.21132207228395508,-0.24124329928843954,307427.4,0.03279405153867221,True,False,True,2
PDV033,2025-03-01,363751.54,347475.48,16276.06,188415.33,37426.72,18965.91,69523.2,74043.58,8505.03,3752.12,389305.34,0.1466,155213.6,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,159060.15,56392.630000000005,155823.93,4674.7179,-5212.132199999999,-53156.41,-57831.12790000001,0.0,-63043.26010000001,0.45775935038639276,-0.16643225559397748,-0.15297888069684804,-0.1814322555939775,317509.19,0.09437928395080464,True,False,True,2
PDV033,2025-04-01,349327.27,333437.03,15890.24,186913.48,36446.19,23986.12,73624.07,75651.26,7336.17,3677.06,360344.12,0.1222,167132.17,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,146523.55000000002,60432.31,160288.56000000003,4808.656800000001,-5001.55545,-74197.32,-79005.9768,0.0,-84007.53225,0.4394339464935853,-0.23694421942277977,-0.2225227354022437,-0.2519442194227798,347475.48,-0.04040126802616395,True,False,True,2
PDV033,2025-05-01,385700.46,371366.0,14334.46,204494.29,41182.62,21742.01,70859.53,75236.19,7251.76,3796.01,424659.62,0.1524,159135.25,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,166871.71,62924.630000000005,157143.49000000002,4714.304700000001,-5570.49,-53196.41000000003,-57910.71470000003,0.0,-63481.20470000003,0.4493456859270908,-0.15593973250109067,-0.14324523515884607,-0.17093973250109065,333437.03,0.11375152303869784,True,False,True,2
PDV033,2025-06-01,401519.92,388204.12,13315.81,214389.33,40741.48,19046.94,72064.35,75990.31,7285.03,3812.62,431852.79,0.1268,167847.04,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,173814.79,59788.42,159152.31,4774.5693,-5823.0617999999995,-45125.93999999999,-49900.50929999999,0.0,-55723.57109999999,0.44774071434378393,-0.12854193639160758,-0.11624281576403668,-0.14354193639160756,371366.0,0.045341038221054175,True,False,True,2
PDV033,2025-07-01,384845.54,370953.53,13892.01,205314.49,36643.7,19852.55,74735.32,73036.07,7300.17,3813.44,399644.33,0.1532,158339.76,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,165639.04000000004,56496.25,158885.00000000003,4766.550000000001,-5564.30295,-49742.20999999999,-54508.759999999995,0.0,-60073.06294999999,0.44652234472603625,-0.14694228681420013,-0.1340928336764985,-0.16194228681420011,388204.12,-0.044436906027684575,True,False,True,2
PDV033,2025-08-01,399282.72,383707.96,15574.76,201646.92,42436.74,18688.35,74215.6,74177.82,7571.46,3729.54,441040.64,0.1617,156990.35,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,182061.04,61125.09,159694.42,4790.832600000001,-5755.6194000000005,-38758.47,-43549.3026,0.0,-49304.922000000006,0.4744781421787549,-0.1134959582282317,-0.10101033608997843,-0.1284959582282317,370953.53,0.03438282417746508,True,False,True,2
PDV033,2025-09-01,435367.3,413442.64,21924.66,228255.04,46945.34,21493.94,70546.63,77188.01,7857.67,3795.05,474408.8,0.1486,164863.77,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,185187.6,68439.28,159387.36000000002,4781.620800000001,-6201.6396,-42639.04000000001,-47420.66080000001,0.0,-53622.300400000015,0.4479160640034613,-0.11469707333525156,-0.10313169439901024,-0.12969707333525157,383707.96,0.07749299753906591,True,False,True,2
PDV033,2025-10-01,394897.17,378133.86,16763.31,204455.75,37052.54,20543.8,72960.53,76278.68,7154.24,3748.94,434373.53,0.1313,157641.49,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,173678.11,57596.34,160142.38999999998,4804.271699999999,-5672.0079,-44060.619999999995,-48864.89169999999,0.0,-54536.89959999999,0.45930324779695736,-0.12922643769589953,-0.11652122346303502,-0.14422643769589952,413442.64,-0.0854018830762111,True,False,True,2
PDV033,2025-11-01,501416.04,480909.64,20506.4,260169.58,50378.86,28265.93,72803.37,75470.54,7550.67,3772.36,548649.73,0.138,168387.73,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,220740.06000000003,78644.79000000001,159596.93999999997,4787.908199999999,-7213.6446,-17501.669999999955,-22289.578199999953,0.0,-29503.222799999952,0.45900527175957634,-0.04634878643730234,-0.03639284502593867,-0.06134878643730234,378133.86,0.2717973471087727,True,False,True,2
PDV033,2025-12-01,491628.25,471385.89,20242.35,270628.11,49749.58,27858.71,70617.0,74479.74,8718.23,3972.08,520611.72,0.1198,158385.31,Rio de Janeiro,Sudeste,Franquia,121,2021-09-02,200757.78000000003,77608.29000000001,157787.05,4733.611499999999,-7070.78835,-34637.55999999997,-39371.17149999997,0.0,-46441.95984999997,0.425888394750212,-0.08352216800549539,-0.07348026475718221,-0.09852216800549539,480909.64,-0.019803616330086427,True,False,True,2
PDV034,2024-07-01,542444.71,511478.47,30966.23,328352.77,61617.31,19181.92,81982.23,110481.89,10304.59,5338.39,563710.4,0.078,211668.14,Porto Alegre,Sul,Franquia,160,2022-11-25,183125.69999999995,80799.23,208107.1,6243.213,-7672.177049999999,-105780.63000000005,-112023.84300000005,0.0,-119696.02005000005,0.358032079043327,-0.21901966469869213,-0.20681345590167277,-0.23401966469869212,,,True,False,True,2
PDV034,2024-08-01,523959.44,495877.96,28081.48,314590.83,60004.18,19653.88,81455.38,111428.2,10459.27,5567.79,577637.42,0.0647,218617.98,Porto Alegre,Sul,Franquia,160,2022-11-25,181287.13,79658.06,208910.64,6267.3192,-7438.1694,-107281.57,-113548.8892,0.0,-120987.0586,0.36558819835428863,-0.22898555362291156,-0.21634671966465296,-0.24398555362291158,511478.47,-0.030500814628619533,True,False,True,2
PDV034,2024-09-01,516743.82,485075.68,31668.13,303875.92,64595.55,20126.58,82186.75,109761.81,10021.29,5530.51,544010.68,0.0994,200391.39,Porto Alegre,Sul,Franquia,160,2022-11-25,181199.76,84722.13,207500.36000000002,6225.0108,-7276.1352,-111022.73000000001,-117247.74080000001,0.0,-124523.87600000002,0.37354946345691875,-0.2417102024162498,-0.2288771310901425,-0.2567102024162498,495877.96,-0.021784150277620817,True,False,True,2
PDV034,2024-10-01,530995.35,499027.87,31967.48,304295.52,65294.68,21619.12,82770.15,111225.91,10653.72,5718.82,552008.9,0.0606,206328.94,Porto Alegre,Sul,Franquia,160,2022-11-25,194732.34999999998,86913.8,210368.6,6311.058,-7485.418049999999,-102550.05000000003,-108861.10800000004,0.0,-116346.52605000003,0.39022339573940024,-0.21814634922093637,-0.20549964473928087,-0.23314634922093636,485075.68,0.028762913861193784,True,False,True,2
PDV034,2024-11-01,593711.33,562436.92,31274.41,355546.57,68142.54,19904.35,83964.02,108421.73,9899.46,5620.35,633222.95,0.0813,212000.49,Porto Alegre,Sul,Franquia,160,2022-11-25,206890.35000000003,88046.88999999998,207905.56,6237.1668,-8436.5538,-89062.09999999995,-95299.26679999995,0.0,-103735.82059999995,0.36784631777017773,-0.1694399201247314,-0.15835037998572346,-0.1844399201247314,499027.87,0.12706514768403632,True,False,True,2
PDV034,2024-12-01,656261.79,613105.63,43156.16,375684.22,71007.36,20348.89,83795.09,111042.74,11701.14,5624.43,712370.68,0.0481,216581.1,Porto Alegre,Sul,Franquia,160,2022-11-25,237421.41000000003,91356.25,212163.40000000002,6364.902,-9196.58445,-66098.23999999999,-72463.14199999999,0.0,-81659.72644999999,0.3872438913992684,-0.11819030596734202,-0.10780889420310819,-0.13319030596734202,562436.92,0.09008780931379823,True,False,True,2
PDV034,2025-01-01,481467.43,457098.43,24368.99,285699.02,55522.57,15427.39,83242.38,113100.51,12015.98,5748.11,496351.67,0.0421,222513.32,Porto Alegre,Sul,Franquia,160,2022-11-25,171399.40999999997,70949.95999999999,214106.98,6423.2094,-6856.476449999999,-113657.53000000003,-120080.73940000002,0.0,-126937.21585000002,0.37497265085771564,-0.2627021479815628,-0.24865001177098778,-0.2777021479815628,613105.63,-0.2544540326599186,True,True,True,3
PDV034,2025-02-01,428175.67,395058.37,33117.3,249461.59,50151.05,11926.14,82536.87,113001.12,12969.42,5785.94,455408.66,0.0477,206554.48,Porto Alegre,Sul,Franquia,160,2022-11-25,145596.78,62077.19,214293.35,6428.8005,-5925.87555,-130773.76000000001,-137202.56050000002,0.0,-143128.43605000002,0.36854498235286093,-0.3472969336151517,-0.331023894013434,-0.36229693361515164,457098.43,-0.13572582167915126,True,False,True,2
PDV034,2025-03-01,443037.81,420044.71,22993.11,262665.92,50856.28,9574.26,83170.49,110100.19,11469.78,5590.84,475161.35,0.0424,218800.2,Porto Alegre,Sul,Franquia,160,2022-11-25,157378.79000000004,60430.54,210331.3,6309.938999999999,-6300.67065,-113383.04999999996,-119692.98899999996,0.0,-125993.65964999996,0.37467152008651655,-0.28495297322039825,-0.26993090806928616,-0.29995297322039827,395058.37,0.06324721078558593,True,False,True,2
PDV034,2025-04-01,416429.95,391052.96,25377.0,244808.3,48979.67,11460.47,81537.14,111130.8,10305.01,5821.5,446612.99,0.0627,210474.19,Porto Alegre,Sul,Franquia,160,2022-11-25,146244.66000000003,60440.14,208794.45,6263.8335,-5865.7944,-122989.92999999998,-129253.76349999997,0.0,-135119.55789999999,0.3739766092040322,-0.33052751601726776,-0.3145096510713024,-0.3455275160172678,420044.71,-0.06902062878020765,True,False,True,2
PDV034,2025-05-01,500930.45,467827.16,33103.29,297328.72,58273.66,16110.28,83866.09,110008.54,10652.88,5889.8,538694.14,0.0641,216604.97,Porto Alegre,Sul,Franquia,160,2022-11-25,170498.44,74383.94,210417.31,6312.5193,-7017.407399999999,-114302.81,-120615.3293,0.0,-127632.7367,0.3644475023639072,-0.2578202798230013,-0.2443270074358231,-0.2728202798230013,391052.96,0.19632686068915062,True,False,True,2
PDV034,2025-06-01,477838.5,445108.51,32729.99,287935.79,52611.94,13217.23,88433.56,111928.74,11310.45,5697.43,498522.47,0.0636,212871.33,Porto Alegre,Sul,Franquia,160,2022-11-25,157172.72000000003,65829.17,217370.18,6521.1053999999995,-6676.627649999999,-126026.62999999996,-132547.73539999995,0.0,-139224.36304999996,0.35311102005216666,-0.29778746625176844,-0.28313686925464526,-0.31278746625176845,467827.16,-0.048562058688512155,True,False,True,2
PDV034,2025-07-01,524276.03,493818.99,30457.04,315208.44,60269.7,14629.79,86185.99,114682.0,10377.19,5711.92,544320.28,0.0981,223015.29,Porto Alegre,Sul,Franquia,160,2022-11-25,178610.55,74899.48999999999,216957.1,6508.713,-7407.28485,-113246.04000000001,-119754.75300000001,0.0,-127162.03785000001,0.3616923480403214,-0.24250738717034762,-0.22932702527296492,-0.2575073871703476,445108.51,0.10943506786693424,True,False,True,2
PDV034,2025-08-01,465236.1,439561.89,25674.21,267519.92,55189.55,8791.24,82137.27,107635.77,10770.45,5496.0,488579.95,0.0836,202559.74,Porto Alegre,Sul,Franquia,160,2022-11-25,172041.97000000003,63980.79,206039.49000000002,6181.184700000001,-6593.42835,-97978.31,-104159.4947,0.0,-110752.92305,0.39139419024702077,-0.23696206852691437,-0.22289991973598983,-0.2519620685269144,493818.99,-0.10987244536707663,True,False,True,2
PDV034,2025-09-01,434630.49,411594.48,23036.01,249707.97,50274.05,17154.25,85738.77,110737.39,10918.01,5458.9,464269.68,0.076,207226.38,Porto Alegre,Sul,Franquia,160,2022-11-25,161886.50999999998,67428.3,212853.07,6385.5921,-6173.9172,-118394.86000000003,-124780.45210000002,0.0,-130954.36930000002,0.39331555175375527,-0.3031635703666386,-0.28764929014597096,-0.3181635703666386,439561.89,-0.06362564780126878,True,False,True,2
PDV034,2025-10-01,490535.73,461341.31,29194.42,288300.3,58159.56,15743.19,84074.5,113776.03,10995.94,5665.46,539802.37,0.0894,227215.67,Porto Alegre,Sul,Franquia,160,2022-11-25,173041.01,73902.75,214511.93,6435.3579,-6920.11965,-115373.66999999998,-121809.02789999999,0.0,-128729.14754999998,0.37508240916036767,-0.2640323449465212,-0.2500831109184651,-0.27903234494652124,411594.48,0.12086369574246958,True,False,True,2
PDV034,2025-11-01,547257.88,515434.72,31823.16,314584.56,70074.9,15234.22,83817.69,112128.89,10710.65,5705.26,591697.51,0.0843,222550.31,Porto Alegre,Sul,Franquia,160,2022-11-25,200850.15999999997,85309.12,212362.49000000002,6370.8747,-7731.520799999999,-96821.45000000004,-103192.32470000004,0.0,-110923.84550000004,0.3896713826340608,-0.2002044501387102,-0.18784425309959726,-0.21520445013871017,461341.31,0.1172524740955887,True,False,True,2
PDV034,2025-12-01,618352.29,574210.83,44141.46,357024.69,73339.83,14566.88,86716.75,111895.51,11716.96,5735.42,640939.93,0.0789,223220.65,Porto Alegre,Sul,Franquia,160,2022-11-25,217186.13999999996,87906.71,216064.64,6481.9392,-8613.16245,-86785.21000000006,-93267.14920000006,0.0,-101880.31165000006,0.37823414093391444,-0.1624266633912148,-0.1511382326244179,-0.1774266633912148,515434.72,0.11403211254375711,True,False,True,2
PDV035,2024-07-01,636433.2,623840.06,12593.14,257792.26,79097.23,33421.74,52252.05,79132.48,6982.93,3530.0,685869.32,0.1654,142933.02,Recife,Nordeste,Rua,88,2023-04-08,366047.80000000005,112518.97,141897.46,4256.9238,-9357.600900000001,111631.37000000005,107374.44620000005,23524.04287200001,74492.80242800004,0.5867654603649531,0.17211854942435093,0.17894229171496304,0.1194100975625067,,,False,False,False,0
PDV035,2024-08-01,589448.29,575629.95,13818.35,243936.21,69997.09,20217.97,53727.47,82402.14,6847.31,3623.24,639688.82,0.1738,147931.06,Recife,Nordeste,Rua,88,2023-04-08,331693.74,90215.06,146600.15999999997,4398.004799999999,-8634.44925,94878.52000000002,90480.51520000002,19643.055828000004,62203.010122000014,0.5762273835821087,0.15718521108917288,0.1648255446055231,0.10806076042777138,623840.06,-0.07727959951786378,False,False,False,0
PDV035,2024-09-01,642756.42,629265.38,13491.05,259109.86,63474.26,32141.75,52354.01,82074.54,7021.65,3680.16,698361.94,0.2202,142876.89,Recife,Nordeste,Rua,88,2023-04-08,370155.52,95616.01000000001,145130.36,4353.9108,-9438.9807,129409.15000000002,125055.23920000003,27747.902040000004,87868.35646000002,0.5882343630599859,0.19873211394531196,0.20565115150622146,0.1396364065984371,575629.95,0.09317692729504445,False,False,False,0
PDV035,2024-10-01,594732.02,584359.12,10372.9,239087.69,71014.31,27308.84,53917.38,81590.1,6870.92,3697.72,657661.5,0.1791,146175.75,Recife,Nordeste,Rua,88,2023-04-08,345271.43,98323.15,146076.12000000002,4382.283600000001,-8765.3868,100872.15999999997,96489.87639999998,21053.877503999993,66670.61209599998,0.5908548667812354,0.1651208530808931,0.17262015179980417,0.11409184834147876,629265.38,-0.07136299155691672,False,False,False,0
PDV035,2024-11-01,662550.2,655374.25,7175.95,259875.09,77352.27,40489.26,53637.07,81222.53,6953.09,3689.49,694058.76,0.2294,150556.46,Recife,Nordeste,Rua,88,2023-04-08,395499.16000000003,117841.53,145502.18,4365.0653999999995,-9830.61375,132155.45,127790.38460000002,28310.345004000003,89649.42584600001,0.6034707039527416,0.19498841249866014,0.20164882889433025,0.1367911934989817,584359.12,0.12152651951423299,False,False,False,0
PDV035,2024-12-01,753552.17,736472.7,17079.47,297268.74,92345.74,36283.97,56529.58,84827.5,8103.83,3547.13,812963.14,0.1825,149050.49,Recife,Nordeste,Rua,88,2023-04-08,439203.95999999996,128629.71,153008.04,4590.2412,-11047.090499999998,157566.20999999993,152975.96879999994,34062.930791999985,107865.94750799997,0.596361494458654,0.20771437800749432,0.2139471157586696,0.14646292728569568,655374.25,0.12374372352896068,False,False,False,0
PDV035,2025-01-01,547150.96,529409.39,17741.58,214305.51,63467.29,23856.58,55638.08,82448.08,8196.79,3655.03,597967.13,0.2156,144739.51,Recife,Nordeste,Rua,88,2023-04-08,315103.88,87323.87,149937.98,4498.1394,-7941.14085,77842.03,73343.8906,15696.65994,49706.089810000005,0.5951988875754546,0.13853908144696866,0.14703560509193084,0.0938897018996962,736472.7,-0.28115544540890647,False,True,False,1
PDV035,2025-02-01,557004.19,542318.11,14686.08,228434.74,64004.89,23144.81,53076.05,81272.1,7430.41,3778.27,602702.82,0.1602,148736.86,Recife,Nordeste,Rua,88,2023-04-08,313883.37,87149.7,145556.83000000002,4366.704900000001,-8134.77165,81176.83999999997,76810.13509999997,16482.087227999993,52193.276221999986,0.5787809114469734,0.14163298935379454,0.14968491463432776,0.09624107190888385,529409.39,0.02438324715018747,False,False,False,0
PDV035,2025-03-01,512361.28,493044.34,19316.94,199316.46,60720.95,24654.39,55071.97,85111.31,8032.89,3632.97,563227.03,0.1912,158339.73,Recife,Nordeste,Rua,88,2023-04-08,293727.88,85375.34,151849.14,4555.474200000001,-7395.6651,56503.399999999994,51947.9258,10692.542567999999,33859.718132,0.5957433361875729,0.10536157011760848,0.1146010519053925,0.06867479328938245,542318.11,-0.09085768867279753,False,False,False,0
PDV035,2025-04-01,576544.28,562634.06,13910.22,237014.18,66819.62,28033.47,55128.5,82290.11,7373.03,3677.85,631965.4,0.2078,153644.84,Recife,Nordeste,Rua,88,2023-04-08,325619.88000000006,94853.09,148469.49,4454.084699999999,-8439.510900000001,82297.30000000008,77843.21530000007,16656.889056000018,52746.81534400006,0.5787418557632292,0.1383549643261911,0.1462714503988615,0.09374977288790524,493044.34,0.1411429243868818,False,False,False,0
PDV035,2025-05-01,567804.11,553984.58,13819.53,230892.43,65139.78,31262.77,55484.33,78336.43,7025.72,3733.35,622818.41,0.1971,152863.88,Recife,Nordeste,Rua,88,2023-04-08,323092.14999999997,96402.55,144579.83000000002,4337.3949,-8309.768699999999,82109.76999999996,77772.37509999996,16671.02553599999,52791.580863999974,0.5832150598848798,0.14038725608571986,0.14821670668161913,0.0952943146251471,562634.06,-0.015373189458171233,False,False,False,0
PDV035,2025-06-01,543506.81,524974.88,18531.93,225702.01,63036.82,28624.98,57312.59,85730.95,7465.73,3744.8,561213.59,0.1959,158637.24,Recife,Nordeste,Rua,88,2023-04-08,299272.87,91661.8,154254.06999999998,4627.6221,-7874.6232,53357.00000000003,48729.37790000003,9805.141128000007,31049.61357200002,0.5700708384370696,0.09282230399290729,0.10163724405251548,0.05914495103460954,553984.58,-0.05236553696133561,True,False,False,1
PDV035,2025-07-01,585828.06,567664.83,18163.24,249601.13,64416.32,29246.14,56022.43,84604.89,7003.13,3860.06,645986.48,0.1988,156381.08,Recife,Nordeste,Rua,88,2023-04-08,318063.69999999995,93662.45999999999,151490.51,4544.7153,-8514.97245,72910.72999999995,68366.01469999996,14364.25013999999,45486.792109999966,0.5603019302781185,0.12043376846157611,0.12843975202761806,0.08012966403079784,524974.88,0.08131808135276875,False,False,False,0
PDV035,2025-08-01,549440.97,542896.42,6544.55,223755.34,59196.77,31813.01,56254.52,83400.47,7141.14,3785.75,578620.81,0.2321,153001.29,Recife,Nordeste,Rua,88,2023-04-08,319141.0800000001,91009.78,150581.88,4517.4564,-8143.4463000000005,77549.42000000007,73031.96360000008,15573.244152000017,49315.27314800005,0.5878489307407848,0.13452283144545338,0.14284385960769472,0.09083735189854457,567664.83,-0.04363210241508164,False,False,False,0
PDV035,2025-09-01,517114.48,512695.54,4418.94,211729.11,56905.11,32495.9,54190.46,81061.4,7225.64,3707.06,573677.29,0.1914,141641.08,Recife,Nordeste,Rua,88,2023-04-08,300966.43,89401.01000000001,146184.56,4385.5368,-7690.433099999999,65380.859999999986,60995.323199999984,12793.173623999995,40511.71647599999,0.5870275953639074,0.11896987284110173,0.12752375415631662,0.07901710335923731,542896.42,-0.055629175082790305,False,False,False,0
PDV035,2025-10-01,546375.15,530882.32,15492.82,230492.3,66142.12,27760.27,52545.01,85043.34,7628.46,3839.48,602835.39,0.1983,154836.04,Recife,Nordeste,Rua,88,2023-04-08,300390.01999999996,93902.39,149056.29,4471.6887,-7963.234799999999,57431.33999999994,52959.65129999994,10799.139959999986,34197.276539999955,0.5658316517302742,0.09975779811239513,0.1081809241641348,0.06441592656542029,512695.54,0.035472865630935546,True,False,False,1
PDV035,2025-11-01,646547.82,638301.01,8246.81,273751.09,73650.62,28781.91,58216.37,85378.8,7111.73,3669.98,704288.0,0.1701,160837.82,Recife,Nordeste,Rua,88,2023-04-08,364549.92,102432.53,154376.88000000003,4631.3064,-9574.51515,107740.50999999995,103109.20359999995,22448.32522799999,71086.36322199997,0.5711254005379061,0.1615369582448255,0.16879263593833252,0.1113680882660674,530882.32,0.2023399272366051,False,False,False,0
